,_id,username,role,supporter,verified,country,gamesplayed,gameswon,rating,glicko,rd,rank,apm,pps,vs,decaying
3474,5f9c45ff2210b5df8d06815a,baryhughman,user,,False,SG,389,194,17841.06321225263,1739,66,s-,25.41,1.13,62.55,True
3475,5f85fc461404653c00f96336,kokiezero,user,,False,MX,417,214,17830.01145023835,1739,62,s-,25.93,1.19,56.33,False
3476,5ee25fbc0ed60a59ce443c68,toshibamenem,user,,False,AR,1500,728,17823.57697647564,1738,61,s-,26.83,1.39,61.31,False
3477,5f9da1fe2210b5df8d06aef9,oayoay,user,,False,ES,45,26,17821.614992858493,1740,88,s-,26.78,1.43,61.13,True
3478,5f8419031404653c00f92b2b,tinycrate,user,,False,HK,58,34,17819.325512875075,1739,80,s-,32.99,1.18,68.73,True
3479,5e83c0a977a1bd5b8ecafc51,fal,user,,False,US,216,107,17818.407008446942,1739,86,s-,37.62,1.47,72.3,True
3480,5f1fb22ba3f3df1163aa58f2,blackdiamond0075,user,,False,US,74,46,17817.1279021809,1740,85,s-,31.62,1.44,70.32,False
3481,5fe03ae52a20d57fb87e49a1,vipulgamer,user,,False,IN,128,70,17815.626889465922,1738,62,s-,28.99,1.42,64.19,False
3482,5f6739341a734d2b41c242e1,therealaustenk,user,,False,AU,219,119,17815.412436520306,1738,82,s-,31.24,1.48,61.81,True
3483,5f4f56291fee2b2e8c2a630a,walmart,user,,False,US,64,38,17814.47676014594,1739,84,s-,25.93,1.25,61.05,True
3484,60097c5c413441e94a578281,zeusriven,user,,False,PH,64,34,17812.84746669629,1738,63,s-,23.87,1.27,56.5,False
3485,5eb34fa47988e46c2ababd21,smvisanoob,user,,False,GB,351,176,17812.817366866522,1738,61,s,25.04,1.29,56.24,False
3486,5e7e96cc2932b46c9c6731b5,bisby,user,,False,US,99,57,17810.318446556503,1739,86,s-,32.13,1.83,73.82,False
3487,5fed8a6f2f7ee40b88d84afd,hadescasts,user,,False,SG,25,13,17808.59804214627,1739,82,s-,27.27,1.5,59.31,True
3488,5fcdc80913e8c021da3ba178,edswaq,user,,False,AU,28,16,17806.605832539175,1741,100,s-,32.53,1.29,68.8,False
3489,5f4729037dad192e85175dfc,bbg,user,,False,US,132,69,17805.684713992177,1737,62,s-,36.45,1.35,75.04,False
3490,5f47999bfdcc602e78a5d397,your0502,user,,False,KR,601,311,17803.746726077807,1737,61,s-,42.47,1.42,80.62,False
3491,5fcc680e47d24e21d37b48bd,t00tt00t,user,,False,US,23,12,17802.719831996543,1739,81,s-,35.51,1.58,67.79,True
3492,5f4d8f5246d4612e93572c50,estus,user,,False,AR,1357,664,17799.384103747274,1737,61,s-,30.86,1.89,63.8,False
3493,5ed780f6e05a9827c87f9430,potato1185,user,,False,HK,184,104,17798.414752433528,1738,72,s-,27.11,1.25,58.73,False
3494,5feeb49c7b93d50b96500a90,mwater,user,,False,PH,109,61,17796.247153198143,1737,62,s-,25.24,1.37,57.96,False
3495,5fb6b30e0d1b7a21c5373096,dasomlori,user,,False,US,300,161,17795.523521153536,1737,61,s-,22.38,1.31,53.92,False
3496,5ee2c8210ed60a59ce444a49,nekoiyuichi,user,,False,CN,76,41,17794.749159165458,1737,84,s-,37.33,1.36,76.13,True
3497,5ee82dd89f131d23e08d4f93,altheus,user,,False,ID,147,76,17792.48107235324,1737,82,s-,37.6,1.29,71.87,True
3498,5fccf0e447d24e21d37b5cbb,shelly8625,user,,False,TW,256,134,17790.95646314864,1737,61,s-,22.94,1.3,56.58,False
3499,5efb69feefada759d1032856,parlophowo,user,,False,CL,245,139,17789.449704272676,1737,68,s-,38.36,1.42,76.38,True
3500,5ff29fbe60fd3a0b810771ff,0eris0,user,,False,SG,70,39,17781.771345292655,1736,66,s-,25.94,1.55,59.51,False
3501,5f8f67d33d29b13498209596,mepee,user,,False,US,435,218,17780.694386961255,1736,96,s,26.46,1.4,60.25,True
3502,5f051b67cd10387f5ac10c3d,exotik,user,,False,US,357,191,17779.588995592418,1736,61,s-,29.2,1.04,61.61,False
3503,5e8ff27622419c5beba6f0ba,psh,user,,False,CN,164,96,17777.107217569977,1736,62,s-,28.15,1.12,60.15,False
3504,5f6a6bba454e942b4fe13ff6,yepclock,user,,False,CA,71,47,17774.82682815497,1736,70,s-,38.18,1.32,82.92,True
3505,5eacaaf584e95a427947a4a0,wasabiwasabi,user,,False,US,197,107,17771.626369388603,1737,97,s-,33.92,1.25,66.03,True
3506,5ff88d88bdec89323ca8959c,theavenger,user,,False,US,124,59,17769.584961169305,1735,61,s-,30.77,1.39,70.37,False
3507,5e4881592054f330d8144172,hellrok,user,,False,AU,59,33,17765.66069985406,1738,92,s-,32.9,1.36,70.94,False
3508,5fa5b9049c458b973fbc266a,gauchodie,user,,False,AR,219,121,17765.6511222016,1736,75,s-,22.55,1.28,53.86,False
3509,5ed075bbad2b9b6c1130c803,cimsunf,user,,False,VN,305,161,17762.475979576408,1735,68,s-,23.6,1.77,56.99,True
3510,5eddffc89791aa39020848ab,tc17,user,,False,MY,1112,555,17758.004335910322,1735,65,s-,29.38,1.67,63.92,False
3511,5fb5b7bc9efe6021cc68e92d,lenz,user,,False,PH,181,90,17757.09048350253,1735,62,s-,28.07,1.33,59.75,False
3512,600ca17c13cfe0e9352ffd48,iwinyoulose,user,,False,US,16,8,17755.743956748916,1737,93,s-,28.13,1.66,57.36,True
3513,5eaf956acbc6220fdadd7ffb,rachel,user,,False,US,194,104,17753.517710347223,1735,62,s-,26.45,1.33,64.13,False
3514,5eedadc75b5c156c224fb8cd,cheerios,user,,False,US,108,64,17753.25758394056,1737,90,s-,28.24,1.08,62.68,False
3515,5f7704d6d447623c0facb020,muhamad_azfar,user,,False,MY,354,185,17753.090970988327,1735,80,s-,21.65,1.15,52.66,True
3516,5f12e0b72cf9d7755a1e661d,gravityhamster,user,,False,,92,50,17747.867414801847,1735,70,s-,31.87,1.34,69.45,False
3517,5e9d2cb983e2a23fbb014dd4,cloudninja,user,,False,US,484,254,17746.906990522755,1734,61,s-,26.52,1.24,63.6,False
3518,5f2526ae6057e37e40195e11,coxowww,user,,False,TW,41,26,17745.108509232112,1737,100,s-,37.43,1.37,76.12,False
3519,5f73f9f8db70813bec1b890a,towasama,user,,False,PH,192,102,17744.82605581046,1736,80,s-,45.0,1.35,86.38,True
3520,5eeedbb691aae26c12765130,icracked,user,,False,ID,155,88,17742.577900954955,1737,92,s-,38.77,1.35,76.18,False
3521,5f375f2afdafc22e7e00a47a,imaid,user,,False,TH,385,210,17741.857553614063,1734,62,s-,33.58,1.24,66.23,False
3522,5f23d0b5cd443c75e17e31be,jdi,user,True,False,DK,314,161,17738.75306663281,1734,61,s-,24.22,1.32,58.84,False
3523,5e89bbd4712504406bbea865,naoto946,user,,False,JP,316,170,17737.956245837693,1735,83,s-,37.48,1.18,73.76,False
3524,5f765053db70813bec1bd0ad,zai,user,,False,CA,227,117,17737.175252935827,1734,62,s-,23.66,1.3,53.19,False
3525,5f40c8729d8f5e2e957ec5f3,bgen,user,True,False,ME,792,402,17733.163973558298,1734,61,s-,29.47,1.2,66.73,False
3526,5f936dab2210b5df8d054afe,softcacophony,user,True,False,AU,100,60,17731.961268950352,1734,69,s-,25.48,1.19,54.9,True
3527,5e7f43702932b46c9c6737d1,furan08,user,,False,PH,762,376,17731.34616478643,1734,66,s-,37.71,1.46,76.83,False
3528,5e9eb1ee42232d3fc3eaf5ca,mdf,user,,False,GB,485,259,17730.84576920654,1734,79,s-,30.65,1.37,67.46,True
3529,5f963ba293c350df94c3567f,angrybert,user,,False,US,101,60,17728.561372601416,1733,62,s-,27.88,1.26,60.9,False
3530,5fb01dcd13e8c021da36d0f6,dasol2,user,,False,KR,60,31,17728.085909436366,1734,80,s-,27.73,1.63,59.01,True
3531,5f7bd00c1404653c00f83f5d,sisa,user,,False,TW,116,61,17726.911180661984,1734,74,s-,36.11,1.4,75.83,True
3532,5f5edab1484fe92b48f5fdb3,ahmadrizviyt,user,,False,IN,641,335,17721.84027279015,1733,67,s-,29.58,1.24,64.31,False
3533,5fcdb67547d24e21d37b7ce8,tetrisgod9881,user,,False,US,90,48,17719.340227493958,1733,61,s-,24.33,1.23,60.19,False
3534,5fa4a9cfd9e45397290c3eef,idotnoob,user,,False,AU,637,335,17717.38691805807,1733,61,s-,39.12,1.35,78.54,False
3535,5e7890058a19ed34af199368,felter,user,,False,ID,270,143,17714.8591841953,1733,80,s-,33.01,1.26,64.07,True
3536,5e644891c497c55066ee1d99,ata,user,True,False,DE,172,99,17714.827677805668,1733,62,s-,30.45,1.2,71.19,False
3537,5ea05ddb23c2213fb5d89b79,111111,user,,False,US,533,271,17713.496516540617,1733,62,s-,26.33,1.43,60.12,False
3538,5f922038f05507df724ce162,anno,user,,False,AU,477,247,17710.00546887628,1732,61,s-,22.19,1.19,57.77,False
3539,5edaecc159adc377465506fb,candycrushing,user,,False,CA,492,249,17707.310981731556,1732,62,s-,37.62,1.29,79.62,False
3540,5eb935bd9d509b10021e2ea2,ksb,user,,False,KR,1000,495,17703.614618871605,1732,67,s-,29.08,1.51,63.84,False
3541,5fd6da54ac8ce421be7a05b3,hxu,user,,False,TW,133,78,17703.304561924528,1732,63,s-,25.99,1.3,55.95,False
3542,5ff1ad61036caf0b8fc21c4c,fourwidetraining,user,,False,MY,57,32,17699.585136094534,1732,66,s-,31.87,1.23,72.75,False
3543,5f8be1775e27a734b39e11ba,dietfruit,user,,False,US,1640,790,17698.98362478569,1732,61,s-,38.45,1.56,73.86,False
3544,5fc36d7dac8ce421be76d16d,jayxdxd,user,,False,AU,248,125,17698.335474049414,1732,61,s-,29.42,1.13,62.02,False
3545,5f835f09197fd83c076a2a68,pieyerown,user,,False,CA,92,49,17696.884656460465,1735,97,s-,35.06,1.53,68.07,True
3546,5f4ccd6f1fee2b2e8c2a1c27,hammershark,user,,False,AU,711,375,17696.54123650033,1732,61,s-,35.22,1.27,71.9,False
3547,5e7fedba480f046c87d726d9,ryu92,user,,False,US,91,47,17695.72043993816,1734,93,s-,42.11,1.64,81.63,True
3548,5f1f8a522ea5841155a4c933,lavil,user,,False,US,48,27,17695.327019485718,1733,80,s-,31.6,1.19,67.11,True
3549,5f4df2719d8f5e2e95802f07,darovinci,user,,False,KR,918,458,17694.877437297604,1732,61,s-,30.69,1.29,61.85,False
3550,5f051ff3cd10387f5ac10cca,abequinn,user,,False,US,106,58,17694.37910435945,1733,85,s-,34.99,1.43,74.03,False
3551,5fa47ce8870fad973d9aa3ce,traceson,user,,False,US,397,200,17692.381983308354,1731,61,s-,31.59,1.34,68.76,False
3552,5ea01cd2e6f1903fa66084cd,poodle,user,,False,US,1234,608,17689.140565692436,1731,61,s-,40.62,1.25,79.01,False
3553,5fb727ea13e8c021da37f623,vwenswent,user,,False,US,78,49,17685.407602640844,1731,62,s-,35.05,1.5,73.46,False
3554,5f680000ead0072b56cf5f72,chini,user,,False,AR,249,142,17685.0815090358,1731,62,s-,26.8,1.27,57.44,False
3555,5f4a44a746d4612e9356d8e2,amudo_mola,user,,False,KR,485,244,17682.605953289538,1732,88,s-,25.98,1.2,55.54,True
3556,5f27a4827adb94927572a70f,b1g_heny,user,,False,US,490,270,17670.800381241505,1730,61,s-,24.85,1.36,58.88,False
3557,5eb28d37311d3d50c6b1b98e,2703934,user,,False,US,742,374,17666.080197997006,1730,61,s-,25.0,1.86,51.1,False
3558,5ffbd6d11c3d9af97a9992e5,callmegenius,user,,False,MY,257,131,17659.354176473218,1730,61,s-,23.21,1.35,54.22,False
3559,5e497d23160a2755fce3716a,stelvey,user,,False,RU,478,246,17657.024833141364,1730,77,s-,28.28,1.19,58.53,True
3560,5f81ba701404653c00f8eb42,baldwin_iv,user,,False,PH,362,184,17653.839140801174,1730,62,s-,31.39,1.77,63.62,False
3561,5e780f7c1e63643097c3d3fe,durgabo,user,,False,US,222,113,17653.784561648037,1730,61,s-,27.49,1.69,58.54,False
3562,5f0339736eed271be2c1e64d,roseanne,user,,False,PH,585,296,17653.71098489344,1730,61,s-,33.12,1.3,65.1,False
3563,5fc986f40d1b7a21c53a4476,youhavesmallpp,user,,False,ID,262,139,17650.00603065216,1729,62,s-,34.47,1.6,69.83,False
3564,5e8bfc38941124029e1a2748,avalous,user,,False,US,29,19,17648.19943039296,1731,90,s-,29.53,1.56,60.68,True
3565,5e8b0860add0d75e31295fbf,inked,user,,False,TH,53,30,17643.57267188041,1730,74,s-,33.27,1.7,70.35,True
3566,5f17c491b21374446a61c76c,jeffreyyy,user,,False,CA,84,47,17642.2699059497,1730,76,s-,27.33,1.23,66.29,False
3567,5ff4d7b0136e2f320ba6deb3,jonythegamer,user,,False,US,33,19,17641.64013721464,1730,75,s-,37.38,1.36,75.03,True
3568,5f14cdc0611bf27575211ae5,jinx26397,user,,False,US,172,102,17639.148464641607,1730,84,s-,38.78,1.63,86.96,False
3569,5fa6caffd339ebd30cbbf649,seigel,user,,False,ES,390,196,17637.47084530934,1729,62,s-,29.84,1.42,64.62,False
3570,5efe76209f243351cac2d06d,ajimmyrustler,user,,False,US,548,287,17634.437002715054,1729,65,s-,26.58,1.46,55.96,False
3571,5e7e505ad0c40c6c8066f7cc,pinheiro,user,,False,BR,370,185,17632.229001247844,1729,65,s-,28.54,1.48,63.8,False
3572,5f95e06a62f608df7f973b81,boriky,user,,False,PH,73,47,17632.18944909129,1730,92,s-,22.13,1.47,55.84,True
3573,5fab835747d24e21d375f8f0,cnr,user,,False,US,56,33,17631.74631881769,1729,66,s-,26.86,1.41,57.42,False
3574,5ef9815c5535c159d836de4d,thenarrator,user,,False,GB,203,104,17631.592197809445,1729,62,s-,36.76,1.48,73.33,False
3575,5e83c5264f40b85b80914819,reihner,user,,False,AR,69,37,17630.92506624878,1730,80,s-,30.5,1.57,62.21,False
3576,5f5760e4ea3d3a2b3abb11aa,ns1324,user,,False,US,548,286,17627.922905914707,1728,64,s-,36.33,1.56,67.82,False
3577,5e3dcd1f2445dd5207770e49,eggmaster,user,,False,US,118,61,17625.628448994565,1730,89,s-,29.07,1.5,62.94,False
3578,5f86bf581404653c00f97a67,akitakejogh,user,,False,JP,550,269,17623.960477666944,1728,61,s-,36.99,1.3,77.06,False
3579,5e90c27ba8246f6e147c05d1,guti,user,,False,CL,282,142,17623.313511837343,1729,74,s-,31.96,1.36,66.99,False
3580,5ef89d3a09192559c3f85517,thekkcd,user,,False,AU,637,321,17621.86243136535,1728,69,s-,28.54,1.49,64.02,True
3581,5f8e68103d29b13498207321,y23194131,user,,False,AU,343,182,17618.575273276427,1728,75,s-,25.95,1.54,63.3,True
3582,5fb01cfa47d24e21d376aee7,shizus,user,True,False,NL,384,190,17617.992790831548,1728,62,s-,25.3,1.3,56.68,False
3583,5f5ec525484fe92b48f5facc,lucasbor84,user,,False,US,836,404,17615.332420670595,1728,61,s-,23.74,1.35,51.91,False
3584,5e88a9514f445271466c5d6c,shootz,user,,False,ID,936,478,17613.623658725777,1728,61,s-,36.17,1.33,72.21,False
3585,5ea8e7429d39be6e48e4b2f0,juesir,user,,False,US,449,234,17612.910465610712,1730,98,s-,33.24,1.42,75.92,False
3586,600018c040b64ff973dbc24b,seemon,user,,False,DE,301,156,17611.062906276027,1727,61,s-,20.18,1.1,56.07,False
3587,5f6874631a734d2b41c26476,kokated,user,,False,CN,285,160,17608.84208301811,1727,78,s-,32.2,1.13,67.75,True
3588,5edca47a12aa2b3910dce0e4,spekl,user,,False,AU,95,54,17608.769970987036,1729,85,s-,36.95,1.36,75.3,False
3589,5edaea6759adc37746550674,menoz,user,,False,MX,446,220,17608.198243746385,1727,61,s-,30.92,1.61,63.43,False
3590,5f6b4f631a734d2b41c2bada,belowaveragecow,user,,False,US,170,101,17604.125297542985,1727,62,s-,26.9,1.04,66.9,False
3591,5f5389b623dcdc2b348c8a77,slayed,user,,False,AU,425,209,17601.754031251057,1727,80,s-,35.76,1.36,68.28,True
3592,5f5f0cc41a734d2b41c149d8,socially_awkward,user,,False,AU,534,264,17601.19419711163,1727,86,s-,33.92,1.36,68.55,True
3593,5e5ef3d31487ca7ac6c0913c,vicoquincis,user,,False,MX,84,45,17600.77507343777,1727,68,s-,32.65,1.37,62.91,False
3594,5ee8ac6236f73423f3e336f6,yamayu,user,,False,JP,520,266,17598.82544248712,1727,61,s-,30.59,1.13,63.03,False
3595,5f995a1b630a88df78746fb4,leoyyy,user,,False,CN,147,81,17598.703287818335,1727,62,s-,32.98,1.03,70.11,False
3596,5f731d5d90b7815f4f6dfc58,txngdbl,user,,False,CN,54,38,17597.98162119244,1727,84,s-,34.15,1.38,69.5,True
3597,5f43c0dc9d8f5e2e957f14a9,yonom,user,,False,AU,538,273,17596.88256673582,1727,61,s-,31.33,1.27,69.75,False
3598,5e5384e28d20b02209244daa,typo,user,,False,US,61,31,17594.417947333557,1727,68,s-,32.31,1.24,68.08,True
3599,5efa896f3bd49d59bc59fd39,legendarylg,user,,False,US,97,55,17592.606273207424,1727,66,s-,33.22,1.6,67.36,False
3600,5f2f979e2bce9be8df87843d,smarthehe,user,,False,CN,1038,516,17592.414813007734,1727,63,s-,32.62,1.22,69.39,False
3601,5f795195d447623c0facf19a,wasa,user,,False,JP,118,65,17590.640897131245,1727,73,s-,30.35,1.02,66.47,False
3602,5ec855886622df3e58cef4de,gronk,user,,False,US,1937,942,17589.368054911916,1726,62,s-,29.82,1.26,61.77,False
3603,600353b0463aefb7dc9f10d3,rex071602,user,,False,US,82,45,17586.002105380518,1726,62,s-,27.6,1.31,59.69,False
3604,5f7d35f6197fd83c07697f41,920505,user,,False,TW,475,237,17583.873759338887,1726,61,s-,31.05,1.53,66.94,False
3605,5fc8a54e13e8c021da3accaf,smtty,user,,False,ID,85,43,17582.21333942568,1726,61,s-,29.15,1.46,61.63,False
3606,5ea5c7ee0b481a2e24a75355,kushpopeye,user,,False,US,1098,552,17581.901732395236,1726,69,s-,28.99,1.43,59.54,False
3607,5efef99720bbf051e7d3c6a7,phu101,user,,False,VN,423,220,17580.495419344363,1726,67,s-,35.36,1.52,64.68,True
3608,5ef36a9abc98ef2bc4807a86,makimakesz,user,,False,HU,21,12,17579.06325130737,1728,86,s-,27.59,1.45,58.11,False
3609,5ebd0664678f2f6254b810f6,qpakne,user,,False,SG,196,108,17577.93713337829,1728,92,s-,28.36,1.28,62.81,True
3610,5f965973630a88df787404b3,ilikerice,user,,False,US,259,137,17576.39070754229,1726,68,s-,29.96,1.32,65.97,False
3611,5fd2ae949efe6021cc6dab6c,654444,user,,False,TW,320,162,17575.52750328293,1726,61,s-,34.65,1.42,71.12,False
3612,5f63524eead0072b56ced456,saitei,user,,False,PH,147,86,17573.15295375674,1727,87,s-,38.02,1.33,73.62,False
3613,5eacbdb0a481005a1ca372c6,akwhideki,user,,False,DK,55,30,17573.01066151932,1726,88,s-,25.52,1.25,58.12,True
3614,5eea931a26ae776c195b829c,timmykim915,user,,False,US,105,60,17571.563990961004,1726,87,s-,27.0,1.39,65.11,True
3615,5f5a29551a734d2b41c0ba8e,gongkoufadongji,user,,False,US,27,14,17570.982384705065,1727,90,s-,31.72,1.02,66.05,True
3616,5ecf0a1014ab4b6c0fb97e26,pikma,user,,False,CL,35,18,17567.29516005816,1726,76,s-,34.02,1.21,68.18,False
3617,600f7251413441e94a58be77,actionmartini,user,,False,PE,140,74,17566.36877539971,1725,61,s-,26.96,1.41,52.77,False
3618,5e9af7cf6d7a977e4cdb4026,mazbrew,user,,False,MY,646,318,17565.644721298795,1725,66,s-,30.16,1.54,61.25,False
3619,5f8a82ef29eb9de6d003d164,wiiagab,user,,False,CA,313,159,17564.127795768254,1728,97,s-,23.54,1.25,55.27,False
3620,5e7c9d0a480f046c87d70821,kroo,user,,False,AU,238,122,17562.45189373412,1725,61,s-,34.64,1.37,71.41,False
3621,5e88c48dde1b2d714c7a941f,ebgam3r,user,,False,US,184,96,17560.785004581467,1725,61,s-,30.0,1.47,62.19,False
3622,5f26a505b072437e54bc482c,omggg,user,,False,IN,201,120,17559.437332989062,1727,94,s-,31.17,1.13,67.66,False
3623,5eedcfc7a181c96c0bbade14,motive,user,,False,KR,130,66,17555.15570310006,1726,84,s-,37.97,1.36,73.94,False
3624,5f96a1d062f608df7f97559c,tasa,user,,False,AU,22,13,17553.162773022654,1727,90,s-,24.74,1.97,56.48,False
3625,5ef69507fd49e459caadd35c,templest,user,,False,US,190,105,17552.93970446854,1725,70,s-,27.16,1.14,55.9,False
3626,5f2f12c798b96fe8fc02075d,helionik,user,,False,KR,371,182,17552.179113718998,1724,61,s-,30.94,1.59,65.72,False
3627,6001b6718dff3ef996f8bbfd,spinel0818,user,,False,PH,24,12,17551.38276922287,1726,79,s-,35.27,1.49,72.86,False
3628,5f71d83fead0072b56d07b13,ahmadsab,user,,False,SA,204,117,17551.054277940355,1725,64,s-,39.06,1.53,78.37,False
3629,5f5a2a76454e942b4fdf5ac1,miaomiaomiao,user,,False,CN,92,46,17550.98459931986,1725,86,s-,32.57,1.34,66.24,True
3630,5e8cdbc5c582bd1a456b3f52,gert,user,True,False,CA,268,143,17549.35379876819,1725,71,s-,29.25,1.25,64.1,False
3631,5fae001bac8ce421be73637f,18wendy,user,,False,TW,226,111,17547.132440207308,1724,63,s-,25.56,1.5,54.25,False
3632,5fa84b5c355152d329d454fa,didodido,user,,False,CL,180,92,17545.264918237273,1724,78,s-,25.84,1.23,60.07,True
3633,5fa569c3985bcb97361c15ca,sungjinpogi,user,,False,PH,441,222,17541.486126616797,1724,61,s-,24.27,1.39,55.95,False
3634,5fad03feac8ce421be733931,budywudy9,user,,False,GB,332,182,17541.17884078257,1724,95,s-,35.86,1.17,67.59,True
3635,5e81efdf480f046c87d73cdd,zangolf,user,,False,US,38,24,17537.45620239638,1724,69,s-,25.43,1.35,59.4,False
3636,5fbcfe9913e8c021da38e472,m_wind87,user,,False,TW,178,91,17536.945764835727,1724,61,s-,25.51,1.37,53.97,True
3637,5f5be1f6ea3d3a2b3abb9aed,g_rar,user,,False,CR,315,164,17536.77550043205,1724,66,s-,29.68,1.33,62.22,False
3638,5efb5ef909192559c3f898bb,superfox,user,,False,US,76,45,17536.19564906841,1725,99,s-,31.18,1.26,68.89,True
3639,5f9a84e393c350df94c3f352,tragicalpuppy92,user,,False,US,151,83,17534.813720876664,1724,96,s-,29.93,1.36,69.71,True
3640,5efdeb00260a3c51d0a8039d,zehrhayader,user,,False,BD,459,235,17533.37270414729,1724,71,s-,24.51,1.71,52.58,True
3641,5fa08f8c688b521cd8488cf9,jchhua,user,,False,AU,1155,561,17532.2979620857,1723,61,s-,29.07,1.53,61.06,False
3642,5e79fb47f301bc34b611131b,kernymi,user,,False,MY,2240,1078,17531.52400897392,1723,61,s-,31.99,1.31,69.96,False
3643,5f7c01401404653c00f845aa,psychoghost,user,,False,AU,91,58,17531.29905599487,1724,66,s-,33.79,1.54,67.21,False
3644,5f4992b6fdcc602e78a60d07,donthavename,user,,False,MY,546,286,17530.181300686912,1724,67,s-,33.52,1.21,68.98,True
3645,5f6a421c1a734d2b41c29aa5,choromotaaa,user,,False,CL,233,124,17528.13103934505,1723,90,s-,25.77,1.45,60.03,True
3646,5fbb12d1ac8ce421be7576a0,penging,user,,False,CA,446,226,17523.344536821267,1723,61,s-,26.81,1.31,60.2,False
3647,5fea4aab7b93d50b964f5f83,tetrisdemigod,user,,False,US,125,71,17521.964393933868,1723,61,s-,23.67,1.16,61.12,False
3648,5ed79ef0da97b827cfd7d58a,gracelee05,user,,False,CA,495,246,17520.758279731035,1724,77,s-,23.53,1.13,57.13,False
3649,5f02bc4bf52dc11bd4c72eb9,lptr,user,,False,CN,81,47,17518.36844362275,1723,72,s-,34.07,1.17,72.52,False
3650,5f39048a1fee2b2e8c2804bf,gooli,user,,False,AU,315,159,17518.136723189404,1723,91,s-,27.12,1.11,60.46,True
3651,5eb069255a016e235e62311c,neudistbeach,user,,False,CA,18,10,17514.530472102226,1725,88,s-,23.56,1.15,51.47,False
3652,5fdb619154e3b8278dde25d4,dancho,user,,False,TW,27,14,17514.450323006862,1724,94,s-,26.88,1.22,56.65,True
3653,5eb5998b7e0de36c0ea90b3e,ksnhsk,user,,False,DE,893,460,17513.94168826089,1723,61,s-,34.66,1.6,70.47,False
3654,5fd1a38f9efe6021cc6d7ff1,aznforthenguyen,user,,False,US,155,80,17513.58240572902,1723,69,s-,28.68,1.4,64.68,False
3655,5fdfdd87194c617f9dea3206,tairo,user,,False,PE,83,46,17511.698329081457,1722,62,s-,35.41,1.1,74.73,False
3656,5ffda33a9ba9edf96ce5f777,im_no_pro,user,,False,US,43,21,17508.919965080815,1723,67,s-,29.43,1.23,60.67,False
3657,5e88d49990622d71380668a0,flwxx,user,,False,US,46,28,17508.577869447137,1725,92,s-,28.48,1.35,54.84,False
3658,5ffa02eb1f4167321fd1ef85,dynh,user,,False,DE,97,53,17507.187381764634,1722,62,s-,23.75,1.01,53.67,False
3659,5edc39b1983f1c38ee0c0da9,sc2ad,user,,False,US,420,213,17506.633187327625,1722,61,s-,35.51,1.5,71.64,False
3660,5f8f91bf3d29b13498209be4,pengjoy,user,,False,TW,488,246,17503.31297371433,1722,68,s-,23.13,1.36,49.27,True
3661,5f3d6aadfdcc602e78a4bd80,pancakesofplenty,user,,False,US,74,47,17501.58920470284,1722,64,s-,29.67,1.39,65.43,False
3662,5fbcea3e9efe6021cc6a122c,shishi,user,,False,CN,59,32,17500.910168099297,1722,98,s-,36.16,1.67,72.91,True
3663,5f68623f484fe92b48f71d0f,jgergis,user,,False,AU,235,126,17497.702653153367,1722,95,s-,27.01,1.19,59.08,True
3664,5fc99b3bac8ce421be77de3f,queentut,user,,False,US,1095,537,17493.38872456573,1722,61,s-,19.27,1.29,50.8,False
3665,5ec90ab90bb38a3e43cac827,slaye,user,,False,AU,1245,633,17491.0455423787,1721,61,s-,35.96,1.34,67.71,False
3666,5e6ea92b10789a71b020ddca,swishy,user,,False,US,710,350,17490.942192966133,1721,62,s-,34.11,1.12,66.96,False
3667,5f16a895b9b671755391d33c,stronger12,user,,False,CH,192,102,17489.0747790003,1722,71,s-,28.84,1.4,65.08,True
3668,5eb0a1aef799773b49d9e72a,amadz,user,,False,US,668,336,17488.633702335814,1721,61,s-,26.28,1.27,65.17,False
3669,5faf7370ac8ce421be739f36,elegancefox,user,,False,CA,41,22,17487.98738180526,1722,86,s-,19.07,1.15,48.24,True
3670,5ff4cf941f4167321fd11a86,eyor,user,,False,US,40,22,17486.76915192516,1722,68,s-,32.89,1.23,67.04,False
3671,5ff926f2ef9725322e333eea,ilumine,user,,False,US,33,20,17486.00950762134,1722,85,s-,42.14,1.54,80.75,True
3672,5f1744ad07716d448cc98bf1,rizuwu,user,,False,VN,95,61,17485.614788152332,1721,66,s-,29.27,1.35,58.37,True
3673,5feef93b7222310b7a4fffd1,xyzlumision,user,,False,SG,13,7,17483.71463980596,1724,100,s-,43.3,1.2,78.85,False
3674,5f42369d1fee2b2e8c28f83e,qwe1337112,user,,False,AU,429,217,17483.27004962551,1722,78,s-,31.78,1.31,59.78,True
3675,5fb8737747d24e21d378092b,goodl,user,,False,US,934,458,17480.469044647198,1721,61,s-,28.64,1.38,63.76,False
3676,6007633a092f1be958707a58,juiceboost,user,,False,CA,210,111,17478.66504431588,1721,61,s-,29.69,0.99,64.52,False
3677,5fa725319333f1d32137b72c,agent_1325,user,,False,ES,80,41,17478.077283868974,1722,78,s-,34.13,1.5,67.55,False
3678,5ecd3b8dad2b9b6c11306258,frogtaco,user,,False,US,170,93,17477.425348334826,1721,73,s-,36.25,1.19,71.96,True
3679,600126daa4fd09f98034467c,doomkid41,user,,False,AU,62,40,17477.261313862586,1721,63,s-,32.65,1.29,67.45,False
